match_id,participantId,itemId,time_stamp
KR_5383665189,6,3047,892693
KR_5383665189,10,1033,893651
KR_5383665189,10,2055,893981
KR_5383665189,6,3364,894708
KR_5383665189,6,2055,895236
KR_5383665189,7,1058,911785
KR_5383665189,7,1052,912115
KR_5383665189,3,3057,914956
KR_5383665189,3,3044,915319
KR_5383665189,3,1028,916608
KR_5383665189,4,3916,950659
KR_5372316939,9,1055,1495
KR_5372316939,9,2003,1495
KR_5372316939,9,3340,1792
KR_5372316939,10,3858,3080
KR_5372316939,10,2003,3377
KR_5372316939,10,2003,3509
KR_5372316939,10,3340,3674
KR_5372316939,4,1055,7243
KR_5372316939,4,2003,7738
KR_5372316939,4,3340,7936
KR_5372316939,6,1055,9257
KR_5372316939,6,2003,9257
KR_5372316939,6,3340,9621
KR_5372316939,1,1054,9687
KR_5372316939,1,2003,10050
KR_5372316939,1,3340,10215
KR_5372316939,5,3854,12366
KR_5372316939,5,2003,12730
KR_5372316939,5,2003,12896
KR_5372316939,5,3340,13094
KR_5372316939,3,1036,13292
KR_5372316939,7,1035,13755
KR_5372316939,7,3340,14019
KR_5372316939,3,2031,14052
KR_5372316939,7,2031,14217
KR_5372316939,3,3340,14316
KR_5372316939,2,1035,16496
KR_5372316939,2,2031,16991
KR_5372316939,8,2033,17818
KR_5372316939,8,3340,18247
KR_5372316939,8,3070,169239
KR_5372316939,8,2055,171949
KR_5372316939,2,1052,201484
KR_5372316939,3,1083,209478
KR_5372316939,3,2055,212221
KR_5372316939,7,6029,233170
KR_5372316939,8,1052,237830
KR_5372316939,4,1036,254218
KR_5372316939,4,1036,254383
KR_5372316939,2,1082,271397
KR_5372316939,7,2055,292609
KR_5372316939,9,6670,298884
KR_5372316939,10,1001,298983
KR_5372316939,10,1028,299578
KR_5372316939,5,1001,300074
KR_5372316939,1,3076,300074
KR_5372316939,5,2055,300312
KR_5372316939,9,2031,300345
KR_5372316939,10,2055,300378
KR_5372316939,10,2055,300510
KR_5372316939,5,3364,300576
KR_5372316939,5,2031,300808
KR_5372316939,3,3134,302328
KR_5372316939,8,1027,306755
KR_5372316939,1,2031,307382
KR_5372316939,8,1001,307647
KR_5372316939,4,1053,329753
KR_5372316939,4,1001,330546
KR_5372316939,4,6670,333984
KR_5372316939,6,3070,334580
KR_5372316939,4,1001,336363
KR_5372316939,6,3134,336495
KR_5372316939,6,1036,336825
KR_5372316939,3,1036,383945
KR_5372316939,1,1028,403271
KR_5372316939,8,3802,405122
KR_5372316939,8,2055,407237
KR_5372316939,4,1042,408195
KR_5372316939,2,1028,411234
KR_5372316939,5,1029,429980
KR_5372316939,5,1029,430145
KR_5372316939,6,3070,434240
KR_5372316939,6,1053,434834
KR_5372316939,7,3044,436520
KR_5372316939,6,3123,436553
KR_5372316939,7,3067,437808
KR_5372316939,7,1036,438369
KR_5372316939,7,2055,439063
KR_5372316939,6,1036,439492
KR_5372316939,9,1053,449535
KR_5372316939,9,1018,450361
KR_5372316939,9,2055,450988
KR_5372316939,10,3117,451022
KR_5372316939,10,2055,451320
KR_5372316939,4,3006,510630
KR_5372316939,8,3158,513669
KR_5372316939,3,3070,525331
KR_5372316939,3,1053,526090
KR_5372316939,10,1028,537254
KR_5372316939,10,3364,538013
KR_5372316939,9,6673,545233
KR_5372316939,9,1001,546290
KR_5372316939,9,2055,546785
KR_5372316939,6,1053,563372
KR_5372316939,5,2055,568723
KR_5372316939,1,1011,586003
KR_5372316939,1,3067,586664
KR_5372316939,1,2055,587093
KR_5372316939,2,4635,589140
KR_5372316939,2,1026,589835
KR_5372316939,4,3123,602983
KR_5372316939,7,6630,634999
KR_5372316939,7,3158,636121
KR_5372316939,7,2055,636420
KR_5372316939,8,1026,663249
KR_5372316939,8,1026,681388
KR_5372316939,1,8001,682478
KR_5372316939,8,1028,690772
KR_5372316939,8,3363,691698
KR_5372316939,5,3047,702673
KR_5372316939,6,3158,710932
KR_5372316939,10,6660,714270
KR_5372316939,10,1029,716584
KR_5372316939,10,2055,716882
KR_5372316939,3,6692,719325
KR_5372316939,9,3047,734092
KR_5372316939,9,3134,735712
KR_5372316939,9,1018,739312
KR_5372316939,5,2055,775793
KR_5372316939,4,1037,778171
KR_5372316939,3,1036,792516
KR_5372316939,3,1036,792648
KR_5372316939,2,4633,811380
KR_5372316939,8,6656,827800
KR_5372316939,8,1052,828791
KR_5372316939,3,3133,831203
KR_5372316939,3,2055,831864
KR_5372316939,5,1031,833449
KR_5372316939,10,2055,841678
KR_5372316939,10,1033,842108
KR_5372316939,9,6676,844521
KR_5372316939,9,2055,845381
KR_5372316939,9,3363,845745
KR_5372316939,7,3133,858670
KR_5372316939,7,3067,859299
KR_5372316939,7,2055,860389
KR_5372316939,7,2055,860522
KR_5372316939,5,2055,889522
KR_5372316939,1,3111,895403
KR_5372316939,1,1011,896889
KR_5372316939,1,6660,903410
KR_5372316939,2,1052,904400
KR_5372316939,3,1036,925906
KR_5372316939,10,6664,945662
KR_5372316939,6,6692,956199
KR_5372316939,6,2055,956661
KR_5372316939,7,1037,958378
KR_5372316939,1,1033,958445
KR_5372316939,7,2055,959600
KR_5372316939,7,2055,962972
KR_5372316939,9,1038,978409
KR_5372316939,9,2055,979664
KR_5372316939,8,3191,990829
KR_5372316939,8,3916,992381
KR_5372316939,5,1028,994065
KR_5372316939,4,6672,1000904
KR_5372316939,4,3363,1026452
KR_5372316939,2,3115,1028865
KR_5372316939,2,1052,1038979
KR_5372316939,3,3004,1040068
KR_5372316939,3,2055,1040927
KR_5372316939,3,3363,1041191
KR_5372316939,8,1026,1041852
KR_5372316939,2,3363,1041885
KR_5372316939,5,3066,1056386
KR_5372316939,7,3071,1085722
KR_5372316939,7,2055,1086152
KR_5372316939,7,2055,1086350
KR_5372316939,2,3916,1098145
KR_5372316939,1,6664,1107725
KR_5372316939,1,2055,1108451
KR_5372316939,3,1036,1133297
KR_5372316939,5,2055,1139144
KR_5372316939,4,1037,1147512
KR_5372316939,4,1036,1147777
KR_5372316939,8,3165,1170703
KR_5372316939,8,2055,1172025
KR_5372316939,8,2055,1172124
KR_5372316939,9,3031,1183255
KR_5372316939,9,2420,1185370
KR_5372316939,9,1018,1188805
KR_5372316939,10,3067,1197195
KR_5372316939,10,3024,1198946
KR_5372316939,10,2055,1199672
KR_5372316939,1,3082,1226634
KR_5372316939,6,3004,1227394
KR_5372316939,6,2055,1228451
KR_5372316939,6,3363,1228946
KR_5372316939,6,1036,1265656
KR_5372316939,3,3134,1269985
KR_5372316939,3,2055,1270579
KR_5372316939,5,3742,1274312
KR_5372316939,8,3108,1275799
KR_5372316939,8,3157,1337252
KR_5359597494,9,1055,3360
KR_5359597494,9,2003,3822
KR_5359597494,1,1054,6762
KR_5359597494,1,2003,7323
KR_5359597494,4,1055,7753
KR_5359597494,4,2003,8150
KR_5359597494,4,3340,8315
KR_5359597494,10,3858,9305
KR_5359597494,10,2003,9636
KR_5359597494,10,2003,9735
KR_5359597494,2,1039,13468
KR_5359597494,8,2033,14690
KR_5359597494,8,3340,14922
KR_5359597494,2,3340,15384
KR_5359597494,7,1035,15681
KR_5359597494,2,2031,15978
KR_5359597494,5,3858,16210
KR_5359597494,7,2031,16606
KR_5359597494,7,3340,16837
KR_5359597494,5,2003,17134
KR_5359597494,5,2003,17267
KR_5359597494,3,2033,17399
KR_5359597494,6,1036,19348
KR_5359597494,6,3340,19843
KR_5359597494,6,2031,20041
KR_5359597494,2,3364,57498
KR_5359597494,6,3070,58324
KR_5359597494,7,3364,60248
KR_5359597494,5,3364,62197
KR_5359597494,1,2031,159257
KR_5359597494,1,2055,159752
KR_5359597494,3,3070,173887
KR_5359597494,8,1001,174580
KR_5359597494,3,2055,174877
KR_5359597494,9,2031,190448
KR_5359597494,5,1028,217241
KR_5359597494,5,2055,217604
KR_5359597494,4,1036,217835
KR_5359597494,5,2031,217934
KR_5359597494,4,1036,218001
KR_5359597494,6,3134,222592
KR_5359597494,10,1001,244794
KR_5359597494,10,2055,244993
KR_5359597494,10,3364,245224
KR_5359597494,3,1033,303269
KR_5359597494,6,1036,312089
KR_5359597494,1,3006,314964
KR_5359597494,2,3117,328934
KR_5359597494,2,2055,329925
KR_5359597494,7,3020,336497
KR_5359597494,7,1052,338016
KR_5359597494,8,3020,357535
KR_5359597494,8,2055,358229
KR_5359597494,1,1036,399381
KR_5359597494,9,1036,401959
KR_5359597494,9,1036,402256
KR_5359597494,9,2055,403115
KR_5359597494,2,1028,428786
KR_5359597494,6,1053,440815
KR_5359597494,6,1036,441047
KR_5359597494,3,3111,511307
KR_5359597494,3,1028,512463
KR_5359597494,8,1052,513157
KR_5359597494,8,1027,513454
KR_5359597494,8,1082,520129
KR_5359597494,9,6670,523400
KR_5359597494,10,3117,525482
KR_5359597494,10,1028,526209
KR_5359597494,10,2055,526539
KR_5359597494,10,2003,528190
KR_5359597494,5,3047,532252
KR_5359597494,5,3067,533738
KR_5359597494,4,6673,555748
KR_5359597494,4,1001,556705
KR_5359597494,4,2055,556969
KR_5359597494,6,6692,572790
KR_5359597494,6,1036,574045
KR_5359597494,7,3145,597064
KR_5359597494,7,1026,597725
KR_5359597494,7,1028,598584
KR_5359597494,7,2055,598982
KR_5359597494,10,2055,638468
KR_5359597494,10,2031,638765
KR_5359597494,2,6660,658688
KR_5359597494,2,1029,661795
KR_5359597494,1,6670,662786
KR_5359597494,2,2055,662852
KR_5359597494,1,1018,674973
KR_5359597494,3,1052,677286
KR_5359597494,9,1036,678245
KR_5359597494,5,1033,678410
KR_5359597494,9,1036,678542
KR_5359597494,5,1029,678773
KR_5359597494,3,1052,679202
KR_5359597494,5,2055,680061
KR_5359597494,5,2055,680161
KR_5359597494,6,3123,700712
KR_5359597494,6,3158,702166
KR_5359597494,8,3802,717890
KR_5359597494,8,1026,719542
KR_5359597494,8,2055,720698
KR_5359597494,1,6671,742831
KR_5359597494,1,3364,743327
KR_5359597494,1,2055,743492
KR_5359597494,4,3006,743657
KR_5359597494,4,3057,744086
KR_5359597494,4,1036,744384
KR_5359597494,4,1036,744516
KR_5359597494,10,3067,789156
KR_5359597494,10,1004,789915
KR_5359597494,10,2055,790213
KR_5359597494,8,2055,810393
KR_5359597494,9,1037,832758
KR_5359597494,2,1033,834344
KR_5359597494,5,3190,834707
KR_5359597494,5,2055,835070
KR_5359597494,5,2055,835202
KR_5359597494,4,3508,848186
KR_5359597494,4,2055,849936
KR_5359597494,4,3363,850399
KR_5359597494,2,2055,852514
KR_5359597494,6,3133,863645
KR_5359597494,6,3363,864933
KR_5359597494,6,1036,868336
KR_5359597494,10,4642,871276
KR_5359597494,8,6655,893507
KR_5359597494,8,3363,894564
KR_5359597494,8,2055,895325
KR_5359597494,7,4636,899882
KR_5359597494,7,3191,901271
KR_5359597494,7,3108,903584
KR_5359597494,7,2420,903782
KR_5359597494,7,1082,905301
KR_5359597494,9,3134,906655
KR_5359597494,7,1052,906655
KR_5359597494,3,6656,925188
KR_5359597494,10,2055,934471
KR_5359597494,1,3086,935230
KR_5359597494,1,1018,936420
KR_5359597494,2,6664,940086
KR_5359597494,4,1038,944083
KR_5359597494,6,3004,952243
KR_5359597494,5,1028,963044
KR_5359597494,3,2055,989045
KR_5359597494,7,3157,1000311
KR_5359597494,7,3145,1022750
KR_5359597494,7,2055,1023511
KR_5359597494,9,6672,1025691
KR_5359597494,8,3916,1033255
KR_5359597494,8,2055,1037684
KR_5359597494,1,3133,1053149
KR_5359597494,10,2065,1054569
KR_5359597494,10,2055,1054899
KR_5359597494,6,3134,1079375
KR_5359597494,6,1037,1083870
KR_5359597494,6,1036,1084134
KR_5359597494,6,3134,1087835
KR_5359597494,6,2055,1088627
KR_5359597494,9,1042,1103734
KR_5359597494,9,2055,1104262
KR_5359597494,9,3363,1104592
KR_5359597494,4,3031,1113117
KR_5359597494,5,3067,1115957
KR_5359597494,4,1033,1116155
KR_5359597494,5,1028,1116254
KR_5359597494,4,2055,1116914
KR_5359597494,3,1058,1134362
KR_5359597494,10,1028,1151395
KR_5359597494,10,2055,1151791
KR_5359597494,7,1058,1163849
KR_5359597494,10,2055,1164939
KR_5359597494,5,3801,1171116
KR_5359597494,1,6675,1176732
KR_5359597494,1,2055,1184329
KR_5359597494,2,1028,1214024
KR_5359597494,2,1028,1214189
KR_5359597494,2,2055,1215081
KR_5359597494,4,1057,1215644
KR_5359597494,4,3051,1217329
KR_5359597494,2,1033,1217362
KR_5359597494,4,3051,1219972
KR_5359597494,9,1037,1284195
KR_5359597494,9,3006,1285153
KR_5359597494,6,6695,1296353
KR_5359597494,6,2055,1297410
KR_5359597494,7,4628,1299028
KR_5359597494,7,2055,1299788
KR_5359597494,7,2055,1299887
KR_5359597494,1,3033,1302235
KR_5359597494,1,1036,1304119
KR_5359597494,8,3165,1306795
KR_5359597494,8,1052,1307884
KR_5359597494,10,3066,1308018
KR_5359597494,10,2055,1308612
KR_5359597494,10,2055,1308744
KR_5359597494,9,2055,1310560
KR_5359597494,5,3109,1324106
KR_5359597494,3,3003,1338149
KR_5359597494,3,3363,1339074
KR_5359597494,5,2055,1359149
KR_5359597494,4,3091,1374386
KR_5359597494,4,2055,1374848
KR_5359597494,2,3067,1381703
KR_5359597494,2,2055,1382794
KR_5359597494,2,2055,1382993
KR_5359597494,5,2055,1384182
KR_5359597494,10,2055,1389900
KR_5359597494,10,2055,1389999
KR_5359597494,6,1036,1399446
KR_5359597494,9,6676,1403643
KR_5359597494,1,1053,1456023
KR_5359597494,1,1036,1457940
KR_5359597494,4,2420,1460254
KR_5359597494,3,2420,1483641
KR_5359597494,2,2055,1486882
KR_5359597494,2,1011,1531869
KR_5359597494,8,4630,1535734
KR_5359597494,5,1028,1537814
KR_5359597494,5,2055,1538211
KR_5359597494,5,2055,1538311
KR_5359597494,10,2055,1542803
KR_5359597494,10,2055,1542902
KR_5359597494,10,1031,1545645
KR_5359597494,3,2055,1557775
KR_5359597494,9,3086,1568643
KR_5359597494,9,1036,1571353
KR_5359597494,7,3135,1571452
KR_5359597494,1,3035,1583212
KR_5359597494,10,2055,1607137
KR_5359597494,10,2055,1607269
KR_5359597494,5,2055,1610737
KR_5359597494,8,3135,1617312
KR_5359597494,9,3033,1624231
KR_5359597494,9,2055,1624892
KR_5359597494,6,6694,1633055
KR_5359597494,3,3108,1635533
KR_5359597494,2,8001,1658130
KR_5359597494,8,2139,1688670
